id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,team_win_flag,team_margin,win_rate_last_3,avg_score_for_last_3,avg_score_against_last_3,win_rate_last_5,avg_score_for_last_5,avg_score_against_last_5,win_rate_last_10,avg_score_for_last_10,avg_score_against_last_10,win_streak_before_match,days_rest,pair_key,pair_first_team,pair_win,pair_margin,h2h_win_rate_before,h2h_avg_margin_before,match_points,prior_points,prior_score_for,prior_score_against,prior_percentage,ladder_position_before,feature_version
11868,Essendon Bombers,11,1998-06-05,1998,H,Sydney Swans,7.8 13.11 20.12 24.16,160,4.1 8.4 11.9 15.10,100,W,60,Melbourne Cricket Ground,62866.0,24,16,15,10,1.0,60,1.0,99.66666666666667,80.33333333333333,0.6,91.6,83.4,0.5,99.2,91.9,3,6.0,Essendon Bombers|Sydney Swans,Essendon Bombers,1.0,60,0.5227272727272727,10.608695652173912,4,906,38563,33895,113.77194276441953,1.0,v1.0
15073,Sydney Swans,11,1998-06-05,1998,A,Essendon Bombers,4.1 8.4 11.9 15.10,100,7.8 13.11 20.12 24.16,160,L,-60,Melbourne Cricket Ground,62866.0,15,10,24,16,0.0,-60,0.3333333333333333,88.33333333333333,113.0,0.4,88.2,99.6,0.7,107.7,95.1,0,6.0,Essendon Bombers|Sydney Swans,Essendon Bombers,0.0,60,0.5333333333333333,11.659574468085106,0,570,34330,37291,92.05974631948727,2.0,v1.0
11082,Carlton Blues,11,1998-06-06,1998,A,geelong cats,3.1 3.5 6.8 9.9,63,4.3 5.6 9.6 12.8,80,L,-17,Melbourne Cricket Ground,41222.0,9,9,12,8,0.0,-17,0.3333333333333333,89.66666666666667,98.0,0.2,82.4,111.0,0.2,80.3,101.7,1,7.0,Carlton Blues|geelong cats,Carlton Blues,0.0,-17,0.5,2.0,0,868,37067,33163,111.77215571570727,2.0,v1.0
12686,Geelong Cats,11,1998-06-06,1998,H,Carlton Blues,4.3 5.6 9.6 12.8,80,3.1 3.5 6.8 9.9,63,W,17,Melbourne Cricket Ground,41222.0,12,8,9,9,1.0,17,0.6666666666666666,78.0,70.0,0.8,80.6,70.6,0.5,79.0,88.3,1,6.0,Carlton Blues|Geelong Cats,Carlton Blues,1.0,-17,0.5111111111111111,9.733333333333333,4,800,38860,35403,109.76470920543457,3.0,v1.0
13086,Hawthorn Hawks,11,1998-06-06,1998,H,Melbourne Demons,2.2 4.2 7.5 10.10,70,7.2 12.4 16.7 18.9,117,L,-47,Waverley Park,31365.0,10,10,18,9,0.0,-47,0.0,87.66666666666667,115.33333333333333,0.2,87.0,98.6,0.2,92.8,104.3,0,7.0,Hawthorn Hawks|Melbourne Demons,Hawthorn Hawks,0.0,-47,0.4807692307692308,30.884615384615383,0,948,40703,33377,121.9492464871019,1.0,v1.0
13868,Melbourne Demons,11,1998-06-06,1998,A,Hawthorn Hawks,7.2 12.4 16.7 18.9,117,2.2 4.2 7.5 10.10,70,W,47,Waverley Park,31365.0,18,9,10,10,1.0,47,0.3333333333333333,85.33333333333333,114.66666666666667,0.4,77.0,99.2,0.6,84.5,89.0,0,6.0,Hawthorn Hawks|Melbourne Demons,Hawthorn Hawks,1.0,-47,0.4716981132075472,29.41509433962264,4,658,33269,35456,93.83179151624549,5.0,v1.0
13937,Port Adelaide Power,11,1998-06-06,1998,H,west coast eagles,2.2 6.7 7.10 7.13,55,3.3 4.4 6.6 8.9,57,L,-2,AAMI Stadium,28284.0,7,13,8,9,0.0,-2,0.3333333333333333,64.0,77.33333333333333,0.6,90.6,73.6,0.5,87.7,82.3,0,7.0,Port Adelaide Power|west coast eagles,Port Adelaide Power,0.0,-2,,,0,62,2729,2840,96.09154929577464,6.0,v1.0
15383,West Coast Eagles,11,1998-06-06,1998,A,Port Adelaide Power,3.3 4.4 6.6 8.9,57,2.2 6.7 7.10 7.13,55,W,2,AAMI Stadium,28284.0,8,9,7,13,1.0,2,1.0,90.0,76.0,0.6,92.0,85.6,0.5,94.1,85.8,3,8.0,Port Adelaide Power|West Coast Eagles,Port Adelaide Power,1.0,-2,0.5,-18.0,4,672,26830,23325,115.02679528403002,4.0,v1.0
10392,Adelaide Crows,11,1998-06-07,1998,A,Western Bulldogs,3.3 10.7 11.8 13.10,88,8.0 11.3 17.7 24.11,155,L,-67,Princes Park,21165.0,13,10,24,11,0.0,-67,0.6666666666666666,96.0,66.66666666666667,0.6,93.8,75.4,0.5,91.0,74.0,2,7.0,Adelaide Crows|Western Bulldogs,Adelaide Crows,0.0,-67,0.5,-8.3,0,330,16116,16198,99.49376466230399,2.0,v1.0
10685,Brisbane Lions,11,1998-06-07,1998,A,Fremantle Dockers,3.2 6.4 6.7 7.8,50,3.4 6.9 11.14 17.19,121,L,-71,"Domain Stadium
",17452.0,7,8,17,19,0.0,-71,0.0,69.0,97.66666666666667,0.4,78.4,85.2,0.2,85.1,104.0,0,8.0,Brisbane Lions|Fremantle Dockers,Brisbane Lions,0.0,-71,0.5,-5.0,0,50,3016,3148,95.80686149936467,4.0,v1.0
12293,Fremantle Dockers,11,1998-06-07,1998,H,Brisbane Lions,3.4 6.9 11.14 17.19,121,3.2 6.4 6.7 7.8,50,W,71,Domain Stadium,17452.0,17,19,7,8,1.0,71,0.3333333333333333,90.33333333333333,95.0,0.2,77.6,96.0,0.4,81.7,96.5,0,7.0,Brisbane Lions|Fremantle Dockers,Brisbane Lions,1.0,-71,0.3333333333333333,-27.0,4,116,6446,7059,91.31605043207253,3.0,v1.0
15769,W. Bulldogs,11,1998-06-07,1998,H,Adelaide Crows,8.0 11.3 17.7 24.11,155,3.3 10.7 11.8 13.10,88,W,67,Princes Park,21165.0,24,11,13,10,1.0,67,0.6666666666666666,108.0,94.66666666666667,0.8,106.4,91.2,0.8,108.6,87.5,0,9.0,Adelaide Crows|W. Bulldogs,Adelaide Crows,1.0,-67,0.5833333333333334,-12.5,4,722,32007,32592,98.20508100147275,1.0,v1.0
11470,Collingwood Magpies,11,1998-06-08,1998,A,North Melbourne Kangaroos,4.6 7.10 10.13 13.19,97,2.2 10.4 15.7 19.12,126,L,-29,Melbourne Cricket Ground,58369.0,13,19,19,12,0.0,-29,0.3333333333333333,97.66666666666667,102.0,0.4,93.6,97.6,0.5,97.3,98.3,1,8.0,Collingwood Magpies|North Melbourne Kangaroos,Collingwood Magpies,0.0,-29,0.5121951219512195,5.488372093023256,0,754,34604,32839,105.37470690337709,2.0,v1.0
13474,North Melbourne Kangaroos,11,1998-06-08,1998,H,Collingwood Magpies,2.2 10.4 15.7 19.12,126,4.6 7.10 10.13 13.19,97,W,29,Melbourne Cricket Ground,58369.0,19,12,13,19,1.0,29,0.6666666666666666,103.66666666666667,94.33333333333333,0.6,100.0,99.2,0.6,102.5,101.5,0,8.0,Collingwood Magpies|North Melbourne Kangaroos,Collingwood Magpies,1.0,-29,0.5,4.704545454545454,4,762,38237,37000,103.34324324324324,1.0,v1.0
14313,Richmond Tigers,11,1998-06-08,1998,A,St Kilda Saints,8.6 10.9 15.10 16.14,110,3.2 9.4 15.7 21.11,137,L,-27,Waverley Park,71488.0,16,14,21,11,0.0,-27,0.6666666666666666,88.0,78.0,0.6,81.2,73.8,0.6,86.6,85.8,1,9.0,Richmond Tigers|St Kilda Saints,Richmond Tigers,0.0,-27,0.5,1.3695652173913044,0,518,32291,37620,85.83466241360978,4.0,v1.0
14691,St Kilda Saints,11,1998-06-08,1998,H,Richmond Tigers,3.2 9.4 15.7 21.11,137,8.6 10.9 15.10 16.14,110,W,27,Waverley Park,71488.0,21,11,16,14,1.0,27,0.6666666666666666,105.33333333333333,67.66666666666667,0.6,103.8,84.2,0.7,102.0,94.1,1,9.0,Richmond Tigers|St Kilda Saints,Richmond Tigers,1.0,-27,0.48936170212765956,0.7659574468085106,4,532,32661,36447,89.61231377068071,3.0,v1.0
13087,Hawthorn Hawks,12,1998-06-12,1998,A,West Coast Eagles,5.2 9.4 16.6 17.6,108,6.2 10.4 16.6 19.9,123,L,-15,WACA,27112.0,17,6,19,9,0.0,-15,0.0,79.0,109.0,0.2,86.4,104.0,0.2,91.4,103.7,0,6.0,Hawthorn Hawks|West Coast Eagles,Hawthorn Hawks,0.0,-15,0.5454545454545454,-0.9090909090909091,0,948,40773,33494,121.73225055233773,1.0,v1.0
15384,West Coast Eagles,12,1998-06-12,1998,H,Hawthorn Hawks,6.2 10.4 16.6 19.9,123,5.2 9.4 16.6 17.6,108,W,15,WACA,27112.0,19,9,17,6,1.0,15,1.0,78.33333333333333,66.33333333333333,0.8,79.6,72.4,0.6,89.7,81.0,4,6.0,Hawthorn Hawks|West Coast Eagles,Hawthorn Hawks,1.0,-15,0.5294117647058824,-1.3235294117647058,4,676,26887,23380,115.0,2.0,v1.0
10393,Adelaide Crows,12,1998-06-13,1998,H,Essendon Bombers,3.5 6.6 13.11 15.18,108,4.4 7.6 12.10 15.16,106,W,2,AAMI Stadium,40700.0,15,18,15,16,1.0,2,0.6666666666666666,99.0,87.66666666666667,0.6,91.0,85.2,0.5,93.5,82.2,0,6.0,Adelaide Crows|Essendon Bombers,Adelaide Crows,1.0,2,0.55,-20.25,4,330,16204,16353,99.08885219837339,6.0,v1.0
11083,Carlton Blues,12,1998-06-13,1998,H,Sydney Swans,3.3 6.7 10.11 14.16,100,3.0 5.2 9.6 11.8,74,W,26,Princes Park,23226.0,14,16,11,8,1.0,26,0.3333333333333333,82.66666666666667,94.0,0.2,81.6,107.8,0.1,79.3,103.4,0,7.0,Carlton Blues|Sydney Swans,Carlton Blues,1.0,26,0.5476190476190477,14.404761904761905,4,868,37130,33243,111.69268718226394,2.0,v1.0
11869,Essendon Bombers,12,1998-06-13,1998,A,Adelaide Crows,4.4 7.6 12.10 15.16,106,3.5 6.6 13.11 15.18,108,L,-2,AAMI Stadium,40700.0,15,16,15,18,0.0,-2,1.0,125.0,90.33333333333333,0.8,105.8,84.0,0.6,106.3,91.6,4,8.0,Adelaide Crows|Essendon Bombers,Adelaide Crows,0.0,2,0.5714285714285714,-19.19047619047619,0,910,38723,33995,113.90792763641711,1.0,v1.0
12687,Geelong Cats,12,1998-06-13,1998,A,Melbourne Demons,7.2 15.3 18.7 22.9,141,0.1 1.3 4.4 7.4,46,W,95,Melbourne Cricket Ground,41567.0,22,9,7,4,1.0,95,0.6666666666666666,79.33333333333333,73.0,0.8,78.6,68.6,0.6,77.9,83.7,2,7.0,Geelong Cats|Melbourne Demons,Geelong Cats,1.0,95,0.5102040816326531,20.775510204081634,4,804,38940,35466,109.79529690407715,3.0,v1.0
13869,Melbourne Demons,12,1998-06-13,1998,H,Geelong Cats,0.1 1.3 4.4 7.4,46,7.2 15.3 18.7 22.9,141,L,-95,Melbourne Cricket Ground,41567.0,7,4,22,9,0.0,-95,0.3333333333333333,86.33333333333333,101.0,0.4,84.4,101.0,0.7,90.1,87.6,1,7.0,Geelong Cats|Melbourne Demons,Geelong Cats,0.0,95,0.52,22.26,0,662,33386,35526,93.97624275178742,4.0,v1.0
15074,Sydney Swans,12,1998-06-13,1998,A,Carlton Blues,3.0 5.2 9.6 11.8,74,3.3 6.7 10.11 14.16,100,L,-26,Princes Park,23226.0,11,8,14,16,0.0,-26,0.3333333333333333,90.0,131.33333333333334,0.4,96.0,115.6,0.6,105.3,99.4,0,8.0,Carlton Blues|Sydney Swans,Carlton Blues,0.0,26,0.5581395348837209,14.674418604651162,0,570,34430,37451,91.93345972070172,5.0,v1.0
10686,Brisbane Lions,12,1998-06-14,1998,H,port adelaide power,7.6 10.9 13.12 18.15,123,5.3 9.7 14.13 18.15,123,D,0,The Gabba,15924.0,18,15,18,15,,0,0.0,62.333333333333336,110.0,0.2,71.2,99.2,0.2,82.9,104.3,0,7.0,Brisbane Lions|port adelaide power,Brisbane Lions,,0,,0.0,2,50,3066,3269,93.79014989293361,8.0,v1.0
11471,Collingwood Magpies,12,1998-06-14,1998,A,st kilda saints,0.8 2.11 5.13 11.16,82,4.6 7.10 13.13 17.15,117,L,-35,Waverley Park,50578.0,11,16,17,15,0.0,-35,0.3333333333333333,93.0,106.0,0.2,93.8,109.4,0.4,94.7,102.5,0,6.0,Collingwood Magpies|st kilda saints,Collingwood Magpies,0.0,-35,0.0,-25.0,0,754,34701,32965,105.26619141513727,2.0,v1.0
12294,Fremantle Dockers,12,1998-06-14,1998,A,Western Bulldogs,5.3 7.4 9.5 15.6,96,6.1 10.6 15.11 18.14,122,L,-26,Princes Park,16487.0,15,6,18,14,0.0,-26,0.6666666666666666,112.66666666666667,86.33333333333333,0.4,89.8,86.8,0.4,85.4,95.4,1,7.0,Fremantle Dockers|Western Bulldogs,Fremantle Dockers,0.0,-26,0.6,4.2,0,120,6567,7109,92.37586158390772,6.0,v1.0
13475,North Melbourne Kangaroos,12,1998-06-14,1998,A,richmond tigers,2.3 4.5 9.6 14.8,92,4.3 8.6 14.9 19.13,127,L,-35,Melbourne Cricket Ground,43497.0,14,8,19,13,0.0,-35,0.6666666666666666,110.66666666666667,95.0,0.6,104.0,98.2,0.6,104.8,101.1,1,6.0,North Melbourne Kangaroos|richmond tigers,North Melbourne Kangaroos,0.0,-35,0.3333333333333333,3.6666666666666665,0,766,38363,37097,103.4126748793703,1.0,v1.0
13938,Port Adelaide Power,12,1998-06-14,1998,A,Brisbane Lions,5.3 9.7 14.13 18.15,123,7.6 10.9 13.12 18.15,123,D,0,The Gabba,15924.0,18,15,18,15,,0,0.3333333333333333,67.33333333333333,72.33333333333333,0.4,82.4,73.0,0.5,81.5,75.6,0,8.0,Brisbane Lions|Port Adelaide Power,Brisbane Lions,,0,0.5,-2.0,2,62,2784,2897,96.09941318605453,7.0,v1.0
14314,Richmond Tigers,12,1998-06-14,1998,H,North Melbourne Kangaroos,4.3 8.6 14.9 19.13,127,2.3 4.5 9.6 14.8,92,W,35,Melbourne Cricket Ground,43497.0,19,13,14,8,1.0,35,0.3333333333333333,94.0,97.33333333333333,0.6,93.0,84.0,0.5,87.3,90.6,0,6.0,North Melbourne Kangaroos|Richmond Tigers,North Melbourne Kangaroos,1.0,-35,0.5,25.653846153846153,4,518,32401,37757,85.81455094419577,5.0,v1.0
14692,St Kilda Saints,12,1998-06-14,1998,H,collingwood magpies,4.6 7.10 13.13 17.15,117,0.8 2.11 5.13 11.16,82,W,35,Waverley Park,50578.0,17,15,11,16,1.0,35,0.6666666666666666,127.0,89.33333333333333,0.6,107.0,82.4,0.7,104.8,96.0,2,6.0,St Kilda Saints|collingwood magpies,St Kilda Saints,1.0,35,0.0,-24.75,4,536,32798,36557,89.71742757884947,4.0,v1.0
15770,W. Bulldogs,12,1998-06-14,1998,H,Fremantle Dockers,6.1 10.6 15.11 18.14,122,5.3 7.4 9.5 15.6,96,W,26,Princes Park,16487.0,18,14,15,6,1.0,26,0.6666666666666666,114.33333333333333,92.0,0.8,118.0,91.0,0.8,112.3,89.1,1,7.0,Fremantle Dockers|W. Bulldogs,Fremantle Dockers,1.0,-26,0.4,4.2,4,726,32162,32680,98.41493268053856,3.0,v1.0
11870,Essendon Bombers,13,1998-06-19,1998,H,West Coast Eagles,3.2 5.5 9.5 11.6,72,1.2 5.5 7.7 11.17,83,L,-11,Melbourne Cricket Ground,45277.0,11,6,11,17,0.0,-11,0.6666666666666666,119.66666666666667,98.33333333333333,0.8,113.0,89.8,0.5,98.7,93.1,0,6.0,Essendon Bombers|West Coast Eagles,Essendon Bombers,0.0,-11,0.5294117647058824,4.794117647058823,0,910,38829,34103,113.85801835615635,1.0,v1.0
15385,West Coast Eagles,13,1998-06-19,1998,A,essendon bombers,1.2 5.5 7.7 11.17,83,3.2 5.5 9.5 11.6,72,W,11,Melbourne Cricket Ground,45277.0,11,17,11,6,1.0,11,1.0,97.66666666666667,87.66666666666667,1.0,90.0,78.2,0.6,90.4,86.2,5,7.0,West Coast Eagles|essendon bombers,West Coast Eagles,1.0,11,0.2857142857142857,-41.57142857142857,4,680,27010,23488,114.99489100817439,2.0,v1.0
10394,Adelaide Crows,13,1998-06-20,1998,A,collingwood magpies,3.3 7.6 8.12 11.13,79,3.3 5.5 6.8 10.10,70,W,9,Melbourne Cricket Ground,34630.0,11,13,10,10,1.0,9,0.6666666666666666,102.33333333333333,106.33333333333333,0.6,96.8,92.2,0.5,87.6,85.4,1,7.0,Adelaide Crows|collingwood magpies,Adelaide Crows,1.0,9,,,4,334,16312,16459,99.10687162039007,6.0,v1.0
10687,Brisbane Lions,13,1998-06-20,1998,A,Geelong Cats,5.8 8.9 13.12 15.16,106,2.1 7.4 8.5 12.8,80,W,26,GMHBA Stadium,21833.0,15,16,12,8,1.0,26,0.0,86.66666666666667,118.33333333333333,0.0,76.0,107.4,0.2222222222222222,85.5,103.1,0,6.0,Brisbane Lions|Geelong Cats,Brisbane Lions,1.0,26,1.0,28.0,4,52,3189,3392,94.01533018867924,8.0,v1.0
11472,Collingwood Magpies,13,1998-06-20,1998,H,Adelaide Crows,3.3 5.5 6.8 10.10,70,3.3 7.6 8.12 11.13,79,L,-9,Melbourne Cricket Ground,34630.0,10,10,11,13,0.0,-9,0.3333333333333333,99.33333333333333,118.33333333333333,0.2,94.4,109.8,0.4,97.3,102.6,0,6.0,Adelaide Crows|Collingwood Magpies,Adelaide Crows,0.0,9,0.42105263157894735,-24.05263157894737,0,754,34783,33082,105.14176893779094,4.0,v1.0
12688,Geelong Cats,13,1998-06-20,1998,H,Brisbane Lions,2.1 7.4 8.5 12.8,80,5.8 8.9 13.12 15.16,106,L,-26,GMHBA Stadium,21833.0,12,8,15,16,0.0,-26,1.0,111.66666666666667,66.66666666666667,0.8,91.0,63.8,0.6,82.1,80.3,3,7.0,Brisbane Lions|Geelong Cats,Brisbane Lions,0.0,26,1.0,27.0,0,808,39081,35512,110.05012390177968,2.0,v1.0
13088,Hawthorn Hawks,13,1998-06-20,1998,H,North Melbourne Kangaroos,2.2 7.8 13.9 17.12,114,4.2 8.3 14.7 17.10,112,W,2,Waverley Park,23845.0,17,12,17,10,1.0,2,0.0,88.33333333333333,111.0,0.0,88.2,117.2,0.2,95.5,104.8,0,8.0,Hawthorn Hawks|North Melbourne Kangaroos,Hawthorn Hawks,1.0,2,0.49019607843137253,10.924528301886792,4,948,40881,33617,121.6081149418449,1.0,v1.0
13476,North Melbourne Kangaroos,13,1998-06-20,1998,A,Hawthorn Hawks,4.2 8.3 14.7 17.10,112,2.2 7.8 13.9 17.12,114,L,-2,Waverley Park,23845.0,17,10,17,12,0.0,-2,0.3333333333333333,103.0,112.66666666666667,0.6,105.8,101.4,0.6,104.0,101.3,0,6.0,Hawthorn Hawks|North Melbourne Kangaroos,Hawthorn Hawks,0.0,2,0.5,10.75925925925926,0,766,38455,37224,103.30700623253814,3.0,v1.0
13939,Port Adelaide Power,13,1998-06-20,1998,H,Western Bulldogs,5.1 6.2 11.6 11.7,73,1.2 2.5 4.6 5.9,39,W,34,AAMI Stadium,28746.0,11,7,5,9,1.0,34,0.0,81.66666666666667,92.33333333333333,0.25,74.0,82.4,0.4444444444444444,82.6,81.2,0,6.0,Port Adelaide Power|Western Bulldogs,Port Adelaide Power,1.0,34,1.0,12.0,4,64,2907,3020,96.25827814569537,7.0,v1.0
15771,W. Bulldogs,13,1998-06-20,1998,A,Port Adelaide Power,1.2 2.5 4.6 5.9,39,5.1 6.2 11.6 11.7,73,L,-34,AAMI Stadium,28746.0,5,9,11,7,0.0,-34,0.6666666666666666,125.66666666666667,99.0,0.8,120.2,93.6,0.8,110.5,90.3,2,6.0,Port Adelaide Power|W. Bulldogs,Port Adelaide Power,0.0,34,,,0,730,32284,32776,98.49890163534293,5.0,v1.0
11084,Carlton Blues,13,1998-06-21,1998,A,Fremantle Dockers,4.2 6.2 9.5 10.8,68,2.4 6.9 6.13 10.16,76,L,-8,Domain Stadium,23899.0,10,8,10,16,0.0,-8,0.6666666666666666,91.33333333333333,80.33333333333333,0.4,86.4,89.6,0.2,80.9,96.8,1,8.0,Carlton Blues|Fremantle Dockers,Carlton Blues,0.0,-8,0.5714285714285714,21.0,0,872,37230,33317,111.74475492991566,1.0,v1.0
12295,Fremantle Dockers,13,1998-06-21,1998,H,Carlton Blues,2.4 6.9 6.13 10.16,76,4.2 6.2 9.5 10.8,68,W,8,Domain Stadium,23899.0,10,16,10,8,1.0,8,0.3333333333333333,109.66666666666667,97.0,0.4,97.6,91.4,0.4,87.6,90.9,0,7.0,Carlton Blues|Fremantle Dockers,Carlton Blues,1.0,-8,0.5,17.375,4,120,6663,7231,92.14493154473793,6.0,v1.0
13870,Melbourne Demons,13,1998-06-21,1998,H,St Kilda Saints,0.2 2.5 2.9 5.12,42,4.6 11.8 16.11 19.13,127,L,-85,Melbourne Cricket Ground,35055.0,5,12,19,13,0.0,-85,0.3333333333333333,73.66666666666667,107.33333333333333,0.4,83.8,111.0,0.6,82.2,91.7,0,8.0,Melbourne Demons|St Kilda Saints,Melbourne Demons,0.0,-85,0.47619047619047616,1.6428571428571428,0,662,33432,35667,93.73370342333249,2.0,v1.0
14315,Richmond Tigers,13,1998-06-21,1998,A,Sydney Swans,4.3 7.7 9.11 13.13,91,3.2 10.4 12.5 16.6,102,L,-11,Sydney Cricket Ground,28445.0,13,13,16,6,0.0,-11,0.6666666666666666,111.33333333333333,98.66666666666667,0.6,100.2,92.6,0.6,92.0,89.9,1,7.0,Richmond Tigers|Sydney Swans,Richmond Tigers,0.0,-11,0.5106382978723404,1.9148936170212767,0,522,32528,37849,85.94150439905943,5.0,v1.0
14693,St Kilda Saints,13,1998-06-21,1998,A,Melbourne Demons,4.6 11.8 16.11 19.13,127,0.2 2.5 2.9 5.12,42,W,85,Melbourne Cricket Ground,35055.0,19,13,5,12,1.0,85,1.0,136.0,81.66666666666667,0.8,114.0,79.0,0.8,107.2,86.0,3,7.0,Melbourne Demons|St Kilda Saints,Melbourne Demons,1.0,-85,0.46511627906976744,-0.37209302325581395,4,540,32915,36639,89.83596713884113,4.0,v1.0
15075,Sydney Swans,13,1998-06-21,1998,H,Richmond Tigers,3.2 10.4 12.5 16.6,102,4.3 7.7 9.11 13.13,91,W,11,Sydney Cricket Ground,28445.0,16,6,13,13,1.0,11,0.0,75.66666666666667,138.0,0.2,87.8,119.8,0.5,99.2,99.7,0,8.0,Richmond Tigers|Sydney Swans,Richmond Tigers,1.0,-11,0.5,1.6458333333333333,4,570,34504,37551,91.88570211179463,3.0,v1.0
11871,Essendon Bombers,14,1998-06-26,1998,A,North Melbourne Kangaroos,4.0 8.6 11.10 16.13,109,5.4 12.5 16.7 19.13,127,L,-18,Melbourne Cricket Ground,48618.0,16,13,19,13,0.0,-18,0.3333333333333333,112.66666666666667,97.0,0.6,110.6,92.4,0.4,96.0,91.6,0,7.0,Essendon Bombers|North Melbourne Kangaroos,Essendon Bombers,0.0,-18,0.46511627906976744,18.53488372093023,0,910,38901,34186,113.79219563564033,1.0,v1.0
13477,North Melbourne Kangaroos,14,1998-06-26,1998,H,Essendon Bombers,5.4 12.5 16.7 19.13,127,4.0 8.6 11.10 16.13,109,W,18,Melbourne Cricket Ground,48618.0,19,13,16,13,1.0,18,0.3333333333333333,110.0,112.66666666666667,0.4,107.2,105.2,0.5,105.4,105.8,0,6.0,Essendon Bombers|North Melbourne Kangaroos,Essendon Bombers,1.0,-18,0.45454545454545453,17.704545454545453,4,766,38567,37338,103.29155284160909,2.0,v1.0
11085,Carlton Blues,14,1998-06-27,1998,H,Hawthorn Hawks,1.3 5.5 9.9 13.14,92,5.3 9.6 10.8 11.10,76,W,16,Princes Park,25529.0,13,14,11,10,1.0,16,0.3333333333333333,77.0,76.66666666666667,0.4,83.2,86.4,0.2,77.9,94.5,0,6.0,Carlton Blues|Hawthorn Hawks,Carlton Blues,1.0,16,0.5172413793103449,-4.827586206896552,4,872,37298,33393,111.69406761896205,2.0,v1.0
12296,Fremantle Dockers,14,1998-06-27,1998,A,Richmond Tigers,2.1 2.4 5.6 8.7,55,6.1 12.6 15.7 23.7,145,L,-90,Melbourne Cricket Ground,25723.0,8,7,23,7,0.0,-90,0.6666666666666666,97.66666666666667,80.0,0.6,102.0,89.8,0.5,88.5,88.3,1,6.0,Fremantle Dockers|Richmond Tigers,Fremantle Dockers,0.0,-90,0.42857142857142855,9.714285714285714,0,124,6739,7299,92.32771612549665,7.0,v1.0
12689,Geelong Cats,14,1998-06-27,1998,A,Port Adelaide Power,4.5 6.8 8.12 10.13,73,1.4 7.7 9.9 13.13,91,L,-18,AAMI Stadium,32431.0,10,13,13,13,0.0,-18,0.6666666666666666,100.33333333333333,71.66666666666667,0.6,91.8,74.2,0.6,84.4,74.9,0,7.0,Geelong Cats|Port Adelaide Power,Geelong Cats,0.0,-18,0.3333333333333333,43.666666666666664,0,808,39161,35618,109.94721769891628,3.0,v1.0
13089,Hawthorn Hawks,14,1998-06-27,1998,A,Carlton Blues,5.3 9.6 10.8 11.10,76,1.3 5.5 9.9 13.14,92,L,-16,Princes Park,25529.0,11,10,13,14,0.0,-16,0.3333333333333333,97.33333333333333,117.33333333333333,0.2,91.8,112.4,0.3,97.2,105.7,1,7.0,Carlton Blues|Hawthorn Hawks,Carlton Blues,0.0,16,0.5254237288135594,-4.47457627118644,0,952,40995,33729,121.5422929823001,1.0,v1.0
13940,Port Adelaide Power,14,1998-06-27,1998,H,Geelong Cats,1.4 7.7 9.9 13.13,91,4.5 6.8 8.12 10.13,73,W,18,AAMI Stadium,32431.0,13,13,10,13,1.0,18,0.5,83.66666666666667,73.0,0.5,79.6,75.8,0.5555555555555556,83.0,75.3,1,7.0,Geelong Cats|Port Adelaide Power,Geelong Cats,1.0,-18,0.25,28.25,4,68,2980,3059,97.41745668519124,8.0,v1.0
14316,Richmond Tigers,14,1998-06-27,1998,H,Fremantle Dockers,6.1 12.6 15.7 23.7,145,2.1 2.4 5.6 8.7,55,W,90,Melbourne Cricket Ground,25723.0,23,7,8,7,1.0,90,0.3333333333333333,109.33333333333333,110.33333333333333,0.4,100.0,97.2,0.5,90.8,90.4,0,6.0,Fremantle Dockers|Richmond Tigers,Fremantle Dockers,1.0,-90,0.375,-2.75,4,522,32619,37951,85.95030433980659,6.0,v1.0
14694,St Kilda Saints,14,1998-06-27,1998,H,Western Bulldogs,4.7 8.12 11.14 12.15,87,3.0 5.4 7.10 10.12,72,W,15,Waverley Park,49706.0,12,15,10,12,1.0,15,1.0,127.0,78.0,0.8,125.0,78.4,0.8,111.7,84.2,4,6.0,St Kilda Saints|Western Bulldogs,St Kilda Saints,1.0,15,0.28,-17.0,4,544,33042,36681,90.07933262451951,5.0,v1.0
15772,W. Bulldogs,14,1998-06-27,1998,A,St Kilda Saints,3.0 5.4 7.10 10.12,72,4.7 8.12 11.14 12.15,87,L,-15,Waverley Park,49706.0,10,12,12,15,0.0,-15,0.6666666666666666,105.33333333333333,85.66666666666667,0.6,100.8,89.0,0.7,102.5,89.1,0,7.0,St Kilda Saints|W. Bulldogs,St Kilda Saints,0.0,15,0.72,-15.2,0,730,32323,32849,98.39873359919632,4.0,v1.0
10395,Adelaide Crows,14,1998-06-28,1998,A,Sydney Swans,5.5 12.9 14.11 18.16,124,2.4 5.8 10.12 12.15,87,W,37,Sydney Cricket Ground,30735.0,18,16,12,15,1.0,37,0.6666666666666666,91.66666666666667,110.33333333333333,0.8,96.8,87.8,0.6,89.5,84.2,2,8.0,Adelaide Crows|Sydney Swans,Adelaide Crows,1.0,37,0.55,13.55,4,338,16391,16529,99.1651037570331,5.0,v1.0
